"Orthogroup" "lycopersicum.faa" "pepper.faa" "ortho"
"5646" "OG0013108" "Solyc06g069220.1.1" "PHT79558.1" "ortho_5646"
"5647" "OG0013109" "Solyc06g069240.2.1" "PHT79561.1" "ortho_5647"
"5648" "OG0013110" "Solyc06g069290.3.1" "PHT79564.1" "ortho_5648"
"5649" "OG0013111" "Solyc06g069300.1.1" "PHT79566.1" "ortho_5649"
"5650" "OG0013112" "Solyc06g069310.3.1" "PHT79567.1" "ortho_5650"
"5651" "OG0013113" "Solyc06g069350.3.1" "PHT88201.1" "ortho_5651"
"5652" "OG0013114" "Solyc06g069360.3.1" "PHT79574.1" "ortho_5652"
"5653" "OG0013115" "Solyc06g069370.4.1" "PHT79575.1" "ortho_5653"
"5654" "OG0013116" "Solyc06g150130.1.1" "PHT79578.1" "ortho_5654"
"5655" "OG0013117" "Solyc06g069410.3.1" "PHT79582.1" "ortho_5655"
"5656" "OG0013118" "Solyc06g069420.3.1" "PHT79583.1" "ortho_5656"
"5657" "OG0013119" "Solyc06g069430.3.1" "PHT79584.1" "ortho_5657"
"5658" "OG0013120" "Solyc06g069450.4.1" "PHT79588.1" "ortho_5658"
"5659" "OG0013121" "Solyc06g069460.3.1" "PHT79589.1" "ortho_5659"
"5660" "OG0013122" "Solyc06g069470.3.1" "PHT79592.1" "ortho_5660"
"5661" "OG0013123" "Solyc06g069480.3.1" "PHT79593.1" "ortho_5661"
"5662" "OG0013124" "Solyc06g069490.3.1" "PHT79595.1" "ortho_5662"
"5663" "OG0013125" "Solyc06g069500.3.1" "PHT79597.1" "ortho_5663"
"5664" "OG0013126" "Solyc06g069510.3.1" "PHT79598.1" "ortho_5664"
"5665" "OG0013128" "Solyc06g069530.3.1" "PHT79599.1" "ortho_5665"
"5666" "OG0013129" "Solyc06g069540.1.1" "PHT79601.1" "ortho_5666"
"5667" "OG0013130" "Solyc06g069560.3.1" "PHT79603.1" "ortho_5667"
"5668" "OG0013131" "Solyc06g069570.3.1" "PHT79611.1" "ortho_5668"
"5669" "OG0013132" "Solyc06g069590.3.1" "PHT79616.1" "ortho_5669"
"5670" "OG0013133" "Solyc06g069620.1.1" "PHT79619.1" "ortho_5670"
"5671" "OG0013134" "Solyc06g069630.4.1" "PHT79620.1" "ortho_5671"
"5672" "OG0013135" "Solyc06g069640.3.1" "PHT79621.1" "ortho_5672"
"5673" "OG0013136" "Solyc06g069650.4.1" "PHT79622.1" "ortho_5673"
"5674" "OG0013137" "Solyc06g069700.4.1" "PHT79629.1" "ortho_5674"
"5675" "OG0013138" "Solyc06g069710.3.1" "PHT79630.1" "ortho_5675"
"5676" "OG0013139" "Solyc06g069740.1.1" "PHT79633.1" "ortho_5676"
"5677" "OG0013140" "Solyc06g069760.3.1" "PHT79636.1" "ortho_5677"
"5678" "OG0013141" "Solyc06g069770.3.1" "PHT79637.1" "ortho_5678"
"5679" "OG0013142" "Solyc06g069790.4.1" "PHT79641.1" "ortho_5679"
"5680" "OG0013143" "Solyc06g069880.1.1" "PHT79660.1" "ortho_5680"
"5681" "OG0013144" "Solyc06g069890.4.1" "PHT79661.1" "ortho_5681"
"5682" "OG0013145" "Solyc06g069900.3.1" "PHT79662.1" "ortho_5682"
"5683" "OG0013146" "Solyc06g070900.3.1" "PHT79663.1" "ortho_5683"
"5684" "OG0013147" "Solyc06g070920.3.1" "PHT79666.1" "ortho_5684"
"5685" "OG0013148" "Solyc06g070950.2.1" "PHT79668.1" "ortho_5685"
"5686" "OG0013149" "Solyc06g070960.3.1" "PHT79669.1" "ortho_5686"
"5687" "OG0013150" "Solyc06g070990.3.1" "PHT79672.1" "ortho_5687"
"5688" "OG0013151" "Solyc06g071000.3.1" "PHT79673.1" "ortho_5688"
"5689" "OG0013152" "Solyc06g071010.4.1" "PHT79674.1" "ortho_5689"
"5690" "OG0013153" "Solyc06g071020.3.1" "PHT79675.1" "ortho_5690"
"5691" "OG0013154" "Solyc06g071030.3.1" "PHT79676.1" "ortho_5691"
"5692" "OG0013155" "Solyc06g071040.4.1" "PHT79677.1" "ortho_5692"
"5693" "OG0013156" "Solyc06g071110.3.1" "PHT79685.1" "ortho_5693"
"5694" "OG0013157" "Solyc06g071140.3.1" "PHT79690.1" "ortho_5694"
"5695" "OG0013158" "Solyc06g071180.3.1" "PHT79693.1" "ortho_5695"
"5696" "OG0013159" "Solyc06g071190.4.1" "PHT79694.1" "ortho_5696"
"5697" "OG0013160" "Solyc06g071200.3.1" "PHT79695.1" "ortho_5697"
"5698" "OG0013161" "Solyc06g071210.3.1" "PHT79696.1" "ortho_5698"
"5699" "OG0013162" "Solyc06g071220.1.1" "PHT79697.1" "ortho_5699"
"5700" "OG0013163" "Solyc06g071240.3.1" "PHT79699.1" "ortho_5700"
"5701" "OG0013164" "Solyc06g071260.4.1" "PHT79700.1" "ortho_5701"
"5702" "OG0013165" "Solyc06g071270.3.1" "PHT79701.1" "ortho_5702"
"5703" "OG0013166" "Solyc06g071280.4.1" "PHT79702.1" "ortho_5703"
"5704" "OG0013167" "Solyc06g071310.4.1" "PHT79706.1" "ortho_5704"
"5705" "OG0013168" "Solyc06g071350.4.1" "PHT79708.1" "ortho_5705"
"5706" "OG0013169" "Solyc06g071370.1.1" "PHT79709.1" "ortho_5706"
"5707" "OG0013170" "Solyc06g071390.3.1" "PHT79710.1" "ortho_5707"
"5708" "OG0013171" "Solyc06g071400.3.1" "PHT79711.1" "ortho_5708"
"5709" "OG0013172" "Solyc06g071430.3.1" "PHT79713.1" "ortho_5709"
"5710" "OG0013173" "Solyc06g071480.3.1" "PHT79718.1" "ortho_5710"
"5711" "OG0013174" "Solyc06g071490.3.1" "PHT79719.1" "ortho_5711"
"5712" "OG0013175" "Solyc06g071540.3.1" "PHT61129.1" "ortho_5712"
"5713" "OG0013176" "Solyc06g071560.3.1" "PHT61127.1" "ortho_5713"
"5714" "OG0013177" "Solyc06g071580.3.1" "PHT63307.1" "ortho_5714"
"5715" "OG0013178" "Solyc06g071600.3.1" "PHT63305.1" "ortho_5715"
"5716" "OG0013179" "Solyc06g071630.2.1" "PHT63299.1" "ortho_5716"
"5717" "OG0013180" "Solyc06g071640.3.1" "PHT63298.1" "ortho_5717"
"5718" "OG0013181" "Solyc06g071650.3.1" "PHT63297.1" "ortho_5718"
"5719" "OG0013182" "Solyc06g071660.3.1" "PHT63296.1" "ortho_5719"
"5720" "OG0013183" "Solyc06g071690.3.1" "PHT63293.1" "ortho_5720"
"5721" "OG0013184" "Solyc06g071720.1.1" "PHT63291.1" "ortho_5721"
"5722" "OG0013185" "Solyc06g071770.4.1" "PHT63288.1" "ortho_5722"
"5723" "OG0013186" "Solyc06g071780.4.1" "PHT63287.1" "ortho_5723"
"5724" "OG0013187" "Solyc06g071800.4.1" "PHT63285.1" "ortho_5724"
"5725" "OG0013188" "Solyc06g071860.3.1" "PHT79727.1" "ortho_5725"
"5726" "OG0013189" "Solyc06g071890.3.1" "PHT79729.1" "ortho_5726"
"5727" "OG0013190" "Solyc06g071900.3.1" "PHT79730.1" "ortho_5727"
"5728" "OG0013191" "Solyc06g071930.1.1" "PHT79732.1" "ortho_5728"
"5729" "OG0013192" "Solyc06g071960.4.1" "PHT79734.1" "ortho_5729"
"5730" "OG0013194" "Solyc06g072060.1.1" "PHT79805.1" "ortho_5730"
"5731" "OG0013195" "Solyc06g072070.2.1" "PHT79806.1" "ortho_5731"
"5732" "OG0013196" "Solyc06g072145.1.1" "PHT79815.1" "ortho_5732"
"5733" "OG0013197" "Solyc06g072160.3.1" "PHT79816.1" "ortho_5733"
"5734" "OG0013198" "Solyc06g072170.2.1" "PHT79817.1" "ortho_5734"
"5735" "OG0013200" "Solyc06g072270.4.1" "PHT79828.1" "ortho_5735"
"5736" "OG0013201" "Solyc06g072360.3.1" "PHT79836.1" "ortho_5736"
"5737" "OG0013202" "Solyc06g072370.3.1" "PHT79837.1" "ortho_5737"
"5738" "OG0013203" "Solyc06g072380.3.1" "PHT79839.1" "ortho_5738"
"5739" "OG0013204" "Solyc06g072420.3.1" "PHT79844.1" "ortho_5739"
"5740" "OG0013205" "Solyc06g072460.1.1" "PHT79848.1" "ortho_5740"
"5741" "OG0013206" "Solyc06g072480.1.1" "PHT79850.1" "ortho_5741"
"5742" "OG0013207" "Solyc06g072500.2.1" "PHT79851.1" "ortho_5742"
"5743" "OG0013208" "Solyc06g072520.2.1" "PHT79860.1" "ortho_5743"
"5744" "OG0013209" "Solyc06g072570.4.1" "PHT79861.1" "ortho_5744"
"5745" "OG0013210" "Solyc06g072640.1.1" "PHT79867.1" "ortho_5745"
"5746" "OG0013211" "Solyc06g072650.1.1" "PHT79868.1" "ortho_5746"
"5747" "OG0013212" "Solyc06g072660.4.1" "PHT79869.1" "ortho_5747"
"5748" "OG0013213" "Solyc06g072680.4.1" "PHT79872.1" "ortho_5748"
"5749" "OG0013214" "Solyc06g072710.3.1" "PHT79876.1" "ortho_5749"
"5750" "OG0013215" "Solyc06g072730.4.1" "PHT79879.1" "ortho_5750"
"5751" "OG0013216" "Solyc06g072740.1.1" "PHT79880.1" "ortho_5751"
"5752" "OG0013217" "Solyc06g072750.3.1" "PHT79881.1" "ortho_5752"
"5753" "OG0013218" "Solyc06g072760.4.1" "PHT79882.1" "ortho_5753"
"5754" "OG0013219" "Solyc06g072820.3.1" "PHT79885.1" "ortho_5754"
"5755" "OG0013221" "Solyc06g072890.3.1" "PHT89246.1" "ortho_5755"
"5756" "OG0013222" "Solyc06g072940.3.1" "PHT79889.1" "ortho_5756"
"5757" "OG0013223" "Solyc06g072950.3.1" "PHT79890.1" "ortho_5757"
"5758" "OG0013224" "Solyc06g072960.1.1" "PHT79891.1" "ortho_5758"
"5759" "OG0013225" "Solyc06g072970.3.1" "PHT79892.1" "ortho_5759"
"5760" "OG0013226" "Solyc06g073000.4.1" "PHT79895.1" "ortho_5760"
"5761" "OG0013227" "Solyc06g073010.3.1" "PHT87631.1" "ortho_5761"
"5762" "OG0013228" "Solyc06g073020.3.1" "PHT79897.1" "ortho_5762"
"5763" "OG0013229" "Solyc06g073040.1.1" "PHT79899.1" "ortho_5763"
"5764" "OG0013230" "Solyc06g073050.2.1" "PHT79900.1" "ortho_5764"
"5765" "OG0013231" "Solyc06g073060.3.1" "PHT79901.1" "ortho_5765"
"5766" "OG0013232" "Solyc06g073090.3.1" "PHT79904.1" "ortho_5766"
"5767" "OG0013233" "Solyc06g073100.4.1" "PHT79905.1" "ortho_5767"
"5768" "OG0013234" "Solyc06g073110.3.1" "PHT79906.1" "ortho_5768"
"5769" "OG0013235" "Solyc06g073120.4.1" "PHT79907.1" "ortho_5769"
"5770" "OG0013236" "Solyc06g073130.4.1" "PHT79911.1" "ortho_5770"
"5771" "OG0013238" "Solyc06g073170.1.1" "PHT63214.1" "ortho_5771"
"5772" "OG0013240" "Solyc06g073230.4.1" "PHT79918.1" "ortho_5772"
"5773" "OG0013241" "Solyc06g073240.3.1" "PHT79919.1" "ortho_5773"
"5774" "OG0013242" "Solyc06g073260.3.1" "PHT79921.1" "ortho_5774"
"5775" "OG0013243" "Solyc06g073270.4.1" "PHT79922.1" "ortho_5775"
"5776" "OG0013244" "Solyc06g073290.1.1" "PHT79924.1" "ortho_5776"
"5777" "OG0013245" "Solyc06g073320.3.1" "PHT79927.1" "ortho_5777"
"5778" "OG0013246" "Solyc06g073380.3.1" "PHT79931.1" "ortho_5778"
"5779" "OG0013247" "Solyc06g073390.3.1" "PHT79932.1" "ortho_5779"
"5780" "OG0013248" "Solyc06g073400.3.1" "PHT79933.1" "ortho_5780"
"5781" "OG0013249" "Solyc06g073410.3.1" "PHT79935.1" "ortho_5781"
"5782" "OG0013251" "Solyc06g073450.4.1" "PHT79938.1" "ortho_5782"
"5783" "OG0013252" "Solyc06g073460.4.1" "PHT79939.1" "ortho_5783"
"5784" "OG0013253" "Solyc06g073470.3.1" "PHT79940.1" "ortho_5784"
"5785" "OG0013254" "Solyc06g073500.3.1" "PHT79941.1" "ortho_5785"
"5786" "OG0013255" "Solyc06g073510.3.1" "PHT79942.1" "ortho_5786"
"5787" "OG0013256" "Solyc06g073520.3.1" "PHT79943.1" "ortho_5787"
"5788" "OG0013257" "Solyc06g073550.3.1" "PHT79945.1" "ortho_5788"
"5789" "OG0013258" "Solyc06g073570.4.1" "PHT79947.1" "ortho_5789"
"5790" "OG0013260" "Solyc06g073590.3.1" "PHT79955.1" "ortho_5790"
"5791" "OG0013261" "Solyc06g073610.3.1" "PHT79959.1" "ortho_5791"
"5792" "OG0013262" "Solyc06g073615.1.1" "PHT79960.1" "ortho_5792"
"5793" "OG0013263" "Solyc06g073630.3.1" "PHT79961.1" "ortho_5793"
"5794" "OG0013264" "Solyc06g073660.3.1" "PHT79964.1" "ortho_5794"
"5795" "OG0013265" "Solyc06g073690.2.1" "PHT79968.1" "ortho_5795"
"5796" "OG0013266" "Solyc06g073700.3.1" "PHT79972.1" "ortho_5796"
"5797" "OG0013267" "Solyc06g073710.4.1" "PHT79973.1" "ortho_5797"
"5798" "OG0013269" "Solyc06g073840.3.1" "PHT62026.1" "ortho_5798"
"5799" "OG0013270" "Solyc06g073870.4.1" "PHT62025.1" "ortho_5799"
"5800" "OG0013271" "Solyc06g073900.3.1" "PHT62023.1" "ortho_5800"
"5801" "OG0013272" "Solyc06g073930.4.1" "PHT62020.1" "ortho_5801"
"5802" "OG0013273" "Solyc06g073940.4.1" "PHT62019.1" "ortho_5802"
"5803" "OG0013274" "Solyc06g073970.3.1" "PHT62015.1" "ortho_5803"
"5804" "OG0013275" "Solyc06g073990.2.1" "PHT93991.1" "ortho_5804"
"5805" "OG0013276" "Solyc06g074020.2.1" "PHT62009.1" "ortho_5805"
"5806" "OG0013277" "Solyc06g074040.2.1" "PHT62007.1" "ortho_5806"
"5807" "OG0013278" "Solyc06g074070.3.1" "PHT79989.1" "ortho_5807"
"5808" "OG0013279" "Solyc06g074080.3.1" "PHT79987.1" "ortho_5808"
"5809" "OG0013280" "Solyc06g074100.1.1" "PHT79984.1" "ortho_5809"
"5810" "OG0013281" "Solyc06g074110.3.1" "PHT79983.1" "ortho_5810"
"5811" "OG0013282" "Solyc06g074120.3.1" "PHT79990.1" "ortho_5811"
"5812" "OG0013283" "Solyc06g074140.1.1" "PHT79992.1" "ortho_5812"
"5813" "OG0013284" "Solyc06g074150.3.1" "PHT79993.1" "ortho_5813"
"5814" "OG0013285" "Solyc06g074170.3.1" "PHT79995.1" "ortho_5814"
"5815" "OG0013286" "Solyc06g074180.3.1" "PHT79996.1" "ortho_5815"
"5816" "OG0013287" "Solyc06g074190.3.1" "PHT79997.1" "ortho_5816"
"5817" "OG0013288" "Solyc06g074200.4.1" "PHT79998.1" "ortho_5817"
"5818" "OG0013289" "Solyc06g074210.3.1" "PHT79999.1" "ortho_5818"
"5819" "OG0013290" "Solyc06g074220.3.1" "PHT80000.1" "ortho_5819"
"5820" "OG0013291" "Solyc06g074240.3.1" "PHT80001.1" "ortho_5820"
"5821" "OG0013292" "Solyc06g074250.3.1" "PHT80003.1" "ortho_5821"
"5822" "OG0013293" "Solyc06g074260.4.1" "PHT80004.1" "ortho_5822"
"5823" "OG0013294" "Solyc06g074270.1.1" "PHT80006.1" "ortho_5823"
"5824" "OG0013295" "Solyc06g074310.4.1" "PHT80010.1" "ortho_5824"
"5825" "OG0013296" "Solyc06g074320.3.1" "PHT80012.1" "ortho_5825"
"5826" "OG0013297" "Solyc06g074350.3.1" "PHT80015.1" "ortho_5826"
"5827" "OG0013298" "Solyc06g074360.4.1" "PHT80016.1" "ortho_5827"
"5828" "OG0013299" "Solyc06g074380.3.1" "PHT80018.1" "ortho_5828"
"5829" "OG0013300" "Solyc06g074390.3.1" "PHT80020.1" "ortho_5829"
"5830" "OG0013301" "Solyc06g074400.4.1" "PHT80021.1" "ortho_5830"
"5831" "OG0013302" "Solyc06g074420.1.1" "PHT80023.1" "ortho_5831"
"5832" "OG0013303" "Solyc06g074450.3.1" "PHT80025.1" "ortho_5832"
"5833" "OG0013304" "Solyc06g074460.4.1" "PHT80026.1" "ortho_5833"
"5834" "OG0013305" "Solyc06g074480.3.1" "PHT80027.1" "ortho_5834"
"5835" "OG0013306" "Solyc06g074510.4.1" "PHT80030.1" "ortho_5835"
"5836" "OG0013307" "Solyc06g074540.4.1" "PHT80032.1" "ortho_5836"
"5837" "OG0013308" "Solyc06g074620.3.1" "PHT80033.1" "ortho_5837"
"5838" "OG0013309" "Solyc06g074640.2.1" "PHT80035.1" "ortho_5838"
"5839" "OG0013310" "Solyc06g074690.3.1" "PHT80041.1" "ortho_5839"
"5840" "OG0013311" "Solyc06g074730.4.1" "PHT80043.1" "ortho_5840"
"5841" "OG0013312" "Solyc06g074800.1.1" "PHT80058.1" "ortho_5841"
"5842" "OG0013313" "Solyc06g074810.3.1" "PHT80057.1" "ortho_5842"
"5843" "OG0013314" "Solyc06g074820.3.1" "PHT80055.1" "ortho_5843"
"5844" "OG0013315" "Solyc06g074840.3.1" "PHT80053.1" "ortho_5844"
"5845" "OG0013316" "Solyc06g074950.1.1" "PHT80072.1" "ortho_5845"
"5846" "OG0013317" "Solyc06g074960.4.1" "PHT80071.1" "ortho_5846"
"5847" "OG0013318" "Solyc06g075000.3.1" "PHT80082.1" "ortho_5847"
"5848" "OG0013319" "Solyc06g075030.1.1" "PHT80085.1" "ortho_5848"
"5849" "OG0013320" "Solyc06g075080.4.1" "PHT80076.1" "ortho_5849"
"5850" "OG0013321" "Solyc06g075140.3.1" "PHT80135.1" "ortho_5850"
"5851" "OG0013322" "Solyc06g075210.4.1" "PHT80114.1" "ortho_5851"
"5852" "OG0013323" "Solyc06g075220.1.1" "PHT80112.1" "ortho_5852"
"5853" "OG0013324" "Solyc06g075250.3.1" "PHT80111.1" "ortho_5853"
"5854" "OG0013325" "Solyc06g075340.4.1" "PHT80098.1" "ortho_5854"
"5855" "OG0013326" "Solyc06g075370.3.1" "PHT80093.1" "ortho_5855"
"5856" "OG0013327" "Solyc06g075410.4.1" "PHT80090.1" "ortho_5856"
"5857" "OG0013328" "Solyc06g075420.1.1" "PHT80089.1" "ortho_5857"
"5858" "OG0013329" "Solyc06g075440.3.1" "PHT80088.1" "ortho_5858"
"5859" "OG0013330" "Solyc06g075510.4.1" "PHT80150.1" "ortho_5859"
"5860" "OG0013331" "Solyc06g075540.3.1" "PHT80154.1" "ortho_5860"
"5861" "OG0013332" "Solyc06g075567.1.1" "PHT80157.1" "ortho_5861"
"5862" "OG0013333" "Solyc06g075610.1.1" "PHT80163.1" "ortho_5862"
"5863" "OG0013334" "Solyc06g075640.2.1" "PHT80169.1" "ortho_5863"
"5864" "OG0013335" "Solyc06g075660.4.1" "PHT80171.1" "ortho_5864"
"5865" "OG0013336" "Solyc06g075690.3.1" "PHT80172.1" "ortho_5865"
"5866" "OG0013339" "Solyc06g075775.1.1" "PHT80175.1" "ortho_5866"
"5867" "OG0013340" "Solyc06g075780.3.1" "PHT80176.1" "ortho_5867"
"5868" "OG0013341" "Solyc06g075980.3.1" "PHT80197.1" "ortho_5868"
"5869" "OG0013342" "Solyc06g075990.4.1" "PHT80198.1" "ortho_5869"
"5870" "OG0013343" "Solyc06g076000.1.1" "PHT80199.1" "ortho_5870"
"5871" "OG0013344" "Solyc06g076160.4.1" "PHT80209.1" "ortho_5871"
"5872" "OG0013345" "Solyc06g076170.4.1" "PHT80210.1" "ortho_5872"
"5873" "OG0013346" "Solyc06g076220.3.1" "PHT80212.1" "ortho_5873"
"5874" "OG0013347" "Solyc06g076250.4.1" "PHT80214.1" "ortho_5874"
"5875" "OG0013348" "Solyc06g076260.3.1" "PHT80215.1" "ortho_5875"
"5876" "OG0013349" "Solyc06g076280.3.1" "PHT80217.1" "ortho_5876"
"5877" "OG0013350" "Solyc06g076300.3.1" "PHT80219.1" "ortho_5877"
"5878" "OG0013351" "Solyc06g076310.1.1" "PHT80220.1" "ortho_5878"
"5879" "OG0013352" "Solyc06g076320.1.1" "PHT80221.1" "ortho_5879"
"5880" "OG0013353" "Solyc06g076330.3.1" "PHT80222.1" "ortho_5880"
"5881" "OG0013354" "Solyc06g076350.3.1" "PHT80224.1" "ortho_5881"
"5882" "OG0013355" "Solyc06g076360.4.1" "PHT80225.1" "ortho_5882"
"5883" "OG0013356" "Solyc06g076370.4.1" "PHT80226.1" "ortho_5883"
"5884" "OG0013357" "Solyc06g076390.3.1" "PHT80227.1" "ortho_5884"
"5885" "OG0013358" "Solyc06g076400.3.1" "PHT80228.1" "ortho_5885"
"5886" "OG0013359" "Solyc06g076440.3.1" "PHT80231.1" "ortho_5886"
"5887" "OG0013360" "Solyc06g076450.3.1" "PHT80232.1" "ortho_5887"
"5888" "OG0013361" "Solyc06g076460.4.1" "PHT80233.1" "ortho_5888"
"5889" "OG0013362" "Solyc06g076470.3.1" "PHT80234.1" "ortho_5889"
"5890" "OG0013363" "Solyc06g076490.3.1" "PHT80236.1" "ortho_5890"
"5891" "OG0013364" "Solyc06g076510.3.1" "PHT80237.1" "ortho_5891"
"5892" "OG0013365" "Solyc06g076590.3.1" "PHT80241.1" "ortho_5892"
"5893" "OG0013366" "Solyc06g076600.2.1" "PHT80244.1" "ortho_5893"
"5894" "OG0013367" "Solyc06g076610.3.1" "PHT80245.1" "ortho_5894"
"5895" "OG0013368" "Solyc06g076620.3.1" "PHT80246.1" "ortho_5895"
"5896" "OG0013369" "Solyc06g076630.3.1" "PHT84576.1" "ortho_5896"
"5897" "OG0013370" "Solyc06g076650.4.1" "PHT80249.1" "ortho_5897"
"5898" "OG0013371" "Solyc06g076660.3.1" "PHT80250.1" "ortho_5898"
"5899" "OG0013372" "Solyc06g076690.4.1" "PHT80251.1" "ortho_5899"
"5900" "OG0013373" "Solyc06g076700.1.1" "PHT80253.1" "ortho_5900"
"5901" "OG0013374" "Solyc06g076750.3.1" "PHT80255.1" "ortho_5901"
"5902" "OG0013375" "Solyc06g076760.2.1" "PHT80256.1" "ortho_5902"
"5903" "OG0013376" "Solyc06g076770.3.1" "PHT80257.1" "ortho_5903"
"5904" "OG0013377" "Solyc06g076790.1.1" "PHT80260.1" "ortho_5904"
"5905" "OG0013378" "Solyc06g076800.3.1" "PHT80261.1" "ortho_5905"
"5906" "OG0013379" "Solyc06g076820.1.1" "PHT80263.1" "ortho_5906"
"5907" "OG0013380" "Solyc06g076830.2.1" "PHT80264.1" "ortho_5907"
"5908" "OG0013381" "Solyc06g076840.3.1" "PHT80265.1" "ortho_5908"
"5909" "OG0013382" "Solyc06g076850.3.1" "PHT80267.1" "ortho_5909"
"5910" "OG0013383" "Solyc06g076860.4.1" "PHT80268.1" "ortho_5910"
"5911" "OG0013384" "Solyc06g076870.4.1" "PHT80269.1" "ortho_5911"
"5912" "OG0013385" "Solyc06g076880.3.1" "PHT80270.1" "ortho_5912"
"5913" "OG0013386" "Solyc06g076890.1.1" "PHT80271.1" "ortho_5913"
"5914" "OG0013387" "Solyc06g076910.3.1" "PHT80273.1" "ortho_5914"
"5915" "OG0013388" "Solyc06g076920.3.1" "PHT80274.1" "ortho_5915"
"5916" "OG0013389" "Solyc06g076940.3.1" "PHT80277.1" "ortho_5916"
"5917" "OG0013390" "Solyc06g076950.3.1" "PHT80278.1" "ortho_5917"
"5918" "OG0013391" "Solyc06g076970.3.1" "PHT80280.1" "ortho_5918"
"5919" "OG0013392" "Solyc06g076980.4.1" "PHT80281.1" "ortho_5919"
"5920" "OG0013393" "Solyc06g081980.1.1" "PHT80283.1" "ortho_5920"
"5921" "OG0013394" "Solyc06g082000.4.1" "PHT80284.1" "ortho_5921"
"5922" "OG0013395" "Solyc06g082010.4.1" "PHT80285.1" "ortho_5922"
"5923" "OG0013396" "Solyc06g082020.4.1" "PHT80286.1" "ortho_5923"
"5924" "OG0013397" "Solyc06g082030.3.1" "PHT80287.1" "ortho_5924"
"5925" "OG0013398" "Solyc06g082070.3.1" "PHT62916.1" "ortho_5925"
"5926" "OG0013399" "Solyc06g082080.3.1" "PHT62917.1" "ortho_5926"
"5927" "OG0013400" "Solyc06g082110.1.1" "PHT63303.1" "ortho_5927"
"5928" "OG0013401" "Solyc06g082120.4.1" "PHT78499.1" "ortho_5928"
"5929" "OG0013402" "Solyc06g082150.4.1" "PHT62924.1" "ortho_5929"
"5930" "OG0013403" "Solyc06g082160.4.1" "PHT62925.1" "ortho_5930"
"5931" "OG0013404" "Solyc06g082190.3.1" "PHT62931.1" "ortho_5931"
"5932" "OG0013405" "Solyc06g082200.4.1" "PHT62932.1" "ortho_5932"
"5933" "OG0013406" "Solyc06g082220.4.1" "PHT77886.1" "ortho_5933"
"5934" "OG0013407" "Solyc06g082280.3.1" "PHT62937.1" "ortho_5934"
"5935" "OG0013408" "Solyc06g082290.4.1" "PHT62938.1" "ortho_5935"
"5936" "OG0013410" "Solyc06g082390.4.1" "PHT62944.1" "ortho_5936"
"5937" "OG0013411" "Solyc06g082420.4.1" "PHT62945.1" "ortho_5937"
"5938" "OG0013412" "Solyc06g082430.2.1" "PHT62946.1" "ortho_5938"
"5939" "OG0013413" "Solyc06g082460.1.1" "PHT80370.1" "ortho_5939"
"5940" "OG0013414" "Solyc06g082480.3.1" "PHT82943.1" "ortho_5940"
"5941" "OG0013415" "Solyc06g082490.4.1" "PHT80369.1" "ortho_5941"
"5942" "OG0013416" "Solyc06g082500.3.1" "PHT80368.1" "ortho_5942"
"5943" "OG0013417" "Solyc06g082510.3.1" "PHT80366.1" "ortho_5943"
"5944" "OG0013418" "Solyc06g082520.3.1" "PHT80365.1" "ortho_5944"
"5945" "OG0013419" "Solyc06g082530.3.1" "PHT80364.1" "ortho_5945"
"5946" "OG0013420" "Solyc06g082580.4.1" "PHT80361.1" "ortho_5946"
"5947" "OG0013421" "Solyc06g082610.4.1" "PHT80356.1" "ortho_5947"
"5948" "OG0013422" "Solyc06g082680.4.1" "PHT80352.1" "ortho_5948"
"5949" "OG0013423" "Solyc06g082710.4.1" "PHT80351.1" "ortho_5949"
"5950" "OG0013424" "Solyc06g082730.2.1" "PHT80349.1" "ortho_5950"
"5951" "OG0013425" "Solyc06g082740.3.1" "PHT80348.1" "ortho_5951"
"5952" "OG0013426" "Solyc06g082770.3.1" "PHT80345.1" "ortho_5952"
"5953" "OG0013427" "Solyc06g082780.4.1" "PHT80344.1" "ortho_5953"
"5954" "OG0013428" "Solyc06g082830.3.1" "PHT80338.1" "ortho_5954"
"5955" "OG0013429" "Solyc06g082880.2.1" "PHT80333.1" "ortho_5955"
"5956" "OG0013430" "Solyc06g082920.3.1" "PHT80329.1" "ortho_5956"
"5957" "OG0013431" "Solyc06g082930.3.1" "PHT80328.1" "ortho_5957"
"5958" "OG0013432" "Solyc06g082970.3.1" "PHT78348.1" "ortho_5958"
"5959" "OG0013433" "Solyc06g082980.3.1" "PHT80325.1" "ortho_5959"
"5960" "OG0013434" "Solyc06g082990.4.1" "PHT80324.1" "ortho_5960"
"5961" "OG0013435" "Solyc06g083000.1.1" "PHT80323.1" "ortho_5961"
"5962" "OG0013436" "Solyc06g083110.2.1" "PHT80314.1" "ortho_5962"
"5963" "OG0013437" "Solyc06g083130.4.1" "PHT80313.1" "ortho_5963"
"5964" "OG0013438" "Solyc06g083150.3.1" "PHT80311.1" "ortho_5964"
"5965" "OG0013439" "Solyc06g083200.3.1" "PHT80306.1" "ortho_5965"
"5966" "OG0013440" "Solyc06g083210.3.1" "PHT80304.1" "ortho_5966"
"5967" "OG0013441" "Solyc06g083230.3.1" "PHT80303.1" "ortho_5967"
"5968" "OG0013442" "Solyc06g083250.4.1" "PHT80302.1" "ortho_5968"
"5969" "OG0013443" "Solyc06g083260.3.1" "PHT84106.1" "ortho_5969"
