Orthogroup	lycopersicum	pepper
OG0022186	Solyc09g042727.1.1	
OG0022187	Solyc09g042780.2.1	
OG0022188	Solyc09g042800.1.1	
OG0022189	Solyc09g031960.1.1	
OG0022190	Solyc09g031910.2.1	
OG0022191	Solyc09g031870.4.1	
OG0022192	Solyc09g031760.1.1	
OG0022193	Solyc09g150118.1.1	
OG0022194	Solyc09g031655.1.1	
OG0022195	Solyc09g031640.1.1	
OG0022196	Solyc09g031630.1.1	
OG0022197	Solyc09g031590.4.1	
OG0022198	Solyc09g031577.1.1	
OG0022199	Solyc09g031550.3.1	
OG0022200	Solyc09g031540.1.1	
OG0022201	Solyc09g031543.1.1	
OG0022202	Solyc09g150117.1.1	
OG0022203	Solyc09g031510.1.1	
OG0022204	Solyc09g030510.1.1	
OG0022205	Solyc09g030470.1.1	
OG0022206	Solyc09g030455.1.1	
OG0022207	Solyc09g030380.1.1	
OG0022208	Solyc09g150116.1.1	
OG0022209	Solyc09g030375.1.1	
OG0022210	Solyc09g030360.3.1	
OG0022211	Solyc09g047910.4.1	
OG0022212	Solyc09g047920.2.1	
OG0022213	Solyc09g048990.4.1	
OG0022214	Solyc09g050020.3.1	
OG0022215	Solyc09g050063.1.1	
OG0022216	Solyc09g055130.1.1	
OG0022217	Solyc09g055200.1.1	
OG0022218	Solyc09g055210.1.1	
OG0022219	Solyc09g055220.1.1	
OG0022220	Solyc09g055260.4.1	
OG0022221	Solyc09g055320.1.1	
OG0022222	Solyc09g055330.1.1	
OG0022223	Solyc09g055340.4.1	
OG0022224	Solyc09g055420.1.1	
OG0022225	Solyc09g055427.1.1	
OG0022226	Solyc09g055450.2.1	
OG0022227	Solyc09g055460.3.1	
OG0022228	Solyc09g055475.1.1	
OG0022229	Solyc09g055540.2.1	
OG0022230	Solyc09g055545.1.1	
OG0022231	Solyc09g055650.3.1	
OG0022232	Solyc09g055670.1.1	
OG0022233	Solyc09g055710.3.1	
OG0022234	Solyc09g055790.1.1	
OG0022235	Solyc09g055820.1.1	
OG0022236	Solyc09g055830.1.1	
OG0022237	Solyc09g055850.3.1	
OG0022238	Solyc09g055860.1.1	
OG0022239	Solyc09g055900.4.1	
OG0022240	Solyc09g055957.1.1	
OG0022241	Solyc09g056160.4.1	
OG0022242	Solyc09g056175.1.1	
OG0022243	Solyc09g056190.1.1	
OG0022244	Solyc09g056200.3.1	
OG0022245	Solyc09g056220.1.1	
OG0022246	Solyc09g056237.1.1	
OG0022247	Solyc09g056280.2.1	
OG0022248	Solyc09g056300.2.1	
OG0022249	Solyc09g056330.1.1	
OG0022250	Solyc09g056390.1.1	
OG0022251	Solyc09g150126.1.1	
OG0022252	Solyc09g056440.1.1	
OG0022253	Solyc09g057500.1.1	
OG0022254	Solyc09g057607.1.1	
OG0022255	Solyc09g057740.1.1	
OG0022256	Solyc09g057810.1.1	
OG0022257	Solyc09g057820.1.1	
OG0022258	Solyc09g057860.1.1	
OG0022259	Solyc09g150128.1.1	
OG0022260	Solyc09g150129.1.1	
OG0022261	Solyc09g058960.1.1	
OG0022262	Solyc09g058970.1.1	
OG0022263	Solyc09g058980.3.1	
OG0022264	Solyc09g058990.3.1	
OG0022265	Solyc09g059060.1.1	
OG0022266	Solyc09g059070.3.1	
OG0022267	Solyc09g059080.1.1	
OG0022268	Solyc09g059150.1.1	
OG0022269	Solyc09g059200.1.1	
OG0022270	Solyc09g059245.1.1	
OG0022271	Solyc09g059260.4.1	
OG0022272	Solyc09g059280.3.1	
OG0022273	Solyc09g059290.4.1	
OG0022274	Solyc09g059300.1.1	
OG0022275	Solyc09g059340.2.1	
OG0022276	Solyc09g150132.1.1	
OG0022277	Solyc09g059380.1.1	
OG0022278	Solyc09g059410.1.1	
OG0022279	Solyc09g059420.1.1	
OG0022280	Solyc09g059427.1.1	
OG0022281	Solyc09g059515.1.1	
OG0022282	Solyc09g059560.3.1	
OG0022283	Solyc09g059650.4.1	
OG0022284	Solyc09g059673.1.1	
OG0022285	Solyc09g059744.1.1	
OG0022286	Solyc09g059746.1.1	
OG0022287	Solyc09g059780.1.1	
OG0022288	Solyc09g059800.1.1	
OG0022289	Solyc09g059850.3.1	
OG0022290	Solyc09g059970.3.1	
OG0022291	Solyc09g060030.1.1	
OG0022292	Solyc09g060070.2.1	
OG0022293	Solyc09g060100.3.1	
OG0022294	Solyc09g060115.1.1	
OG0022295	Solyc09g060210.1.1	
OG0022296	Solyc09g060215.1.1	
OG0022297	Solyc09g061230.3.1	
OG0022298	Solyc09g061270.4.1	
OG0022299	Solyc09g061345.1.1	
OG0022300	Solyc09g061390.1.1	
OG0022301	Solyc09g061520.1.1	
OG0022302	Solyc09g061555.1.1	
OG0022303	Solyc09g061615.1.1	
OG0022304	Solyc09g061620.3.1	
OG0022305	Solyc09g061630.2.1	
OG0022306	Solyc09g061790.1.1	
OG0022307	Solyc09g061792.1.1	
OG0022308	Solyc09g061794.1.1	
OG0022309	Solyc09g061798.1.1	
OG0022310	Solyc09g061830.1.1	
OG0022311	Solyc09g061880.2.1	
OG0022312	Solyc09g061910.2.1	
OG0022313	Solyc09g061920.1.1	
OG0022314	Solyc09g062960.2.1	
OG0022315	Solyc09g062980.1.1	
OG0022316	Solyc09g063020.4.1	
OG0022317	Solyc09g063040.1.1	
OG0022318	Solyc09g063130.3.1	
OG0022319	Solyc09g063150.3.1	
OG0022320	Solyc09g064260.1.1	
OG0022321	Solyc09g064360.1.1	
OG0022322	Solyc09g064460.1.1	
OG0022323	Solyc09g064480.1.1	
OG0022324	Solyc09g064550.1.1	
OG0022325	Solyc09g064590.4.1	
OG0022326	Solyc09g064760.3.1	
OG0022327	Solyc09g064815.1.1	
OG0022328	Solyc09g064860.3.1	
OG0022329	Solyc09g065040.1.1	
OG0022330	Solyc09g065050.2.1	
OG0022331	Solyc09g065090.2.1	
OG0022332	Solyc09g065150.1.1	
OG0022333	Solyc09g065170.2.1	
OG0022334	Solyc09g065250.2.1	
OG0022335	Solyc09g065300.4.1	
OG0022336	Solyc09g065355.1.1	
OG0022337	Solyc09g065360.4.1	
OG0022338	Solyc09g065380.2.1	
OG0022339	Solyc09g150143.1.1	
OG0022340	Solyc09g150144.1.1	
OG0022341	Solyc09g065450.4.1	
OG0022342	Solyc09g150146.1.1	
OG0022343	Solyc09g065475.1.1	
OG0022344	Solyc09g065485.1.1	
OG0022345	Solyc09g065490.2.1	
OG0022346	Solyc09g065530.2.1	
OG0022347	Solyc09g065565.1.1	
OG0022348	Solyc09g065610.2.1	
OG0022349	Solyc09g065620.3.1	
OG0022350	Solyc09g065680.1.1	
OG0022351	Solyc09g065790.2.1	
OG0022352	Solyc09g065940.4.1	
OG0022353	Solyc09g066035.1.1	
OG0022354	Solyc09g066040.1.1	
OG0022355	Solyc09g066110.3.1	
OG0022356	Solyc09g066330.2.1	
OG0022357	Solyc09g066390.1.1	
OG0022358	Solyc09g066405.1.1	
OG0022359	Solyc09g066440.4.1	
OG0022360	Solyc09g066490.4.1	
OG0022361	Solyc09g025280.1.1	
OG0022362	Solyc09g025235.1.1	
OG0022363	Solyc09g025215.1.1	
OG0022364	Solyc09g025200.2.1	
OG0022365	Solyc09g072530.2.1	
OG0022366	Solyc09g072540.2.1	
OG0022367	Solyc09g072550.3.1	
OG0022368	Solyc09g072593.1.1	
OG0022369	Solyc09g072595.1.1	
OG0022370	Solyc09g150152.1.1	
OG0022371	Solyc09g072935.1.1	
OG0022372	Solyc09g072990.3.1	
OG0022373	Solyc09g073015.1.1	
OG0022374	Solyc09g073020.1.1	
OG0022375	Solyc09g074070.1.1	
OG0022376	Solyc09g150153.1.1	
OG0022377	Solyc09g074235.1.1	
OG0022378	Solyc09g074440.3.1	
OG0022379	Solyc09g074475.1.1	
OG0022380	Solyc09g074500.3.1	
OG0022381	Solyc09g074570.1.1	
OG0022382	Solyc09g074590.1.1	
OG0022383	Solyc09g074620.3.1	
OG0022384	Solyc09g074675.1.1	
OG0022385	Solyc09g074750.3.1	
OG0022386	Solyc09g074840.4.1	
OG0022387	Solyc09g074870.4.1	
OG0022388	Solyc09g075000.3.1	
OG0022389	Solyc09g075015.1.1	
OG0022390	Solyc09g075043.1.1	
OG0022391	Solyc09g075045.1.1	
OG0022392	Solyc09g075110.1.1	
OG0022393	Solyc09g075150.3.1	
OG0022394	Solyc09g075290.3.1	
OG0022395	Solyc09g075590.1.1	
OG0022396	Solyc09g075600.3.1	
OG0022397	Solyc09g075840.4.1	
OG0022398	Solyc09g075880.3.1	
OG0022399	Solyc09g082220.1.1	
OG0022400	Solyc09g082260.1.1	
OG0022401	Solyc09g082600.3.1	
OG0022402	Solyc09g082650.4.1	
OG0022403	Solyc09g082820.3.1	
OG0022404	Solyc09g082900.3.1	
OG0022405	Solyc09g082920.1.1	
OG0022406	Solyc09g150157.1.1	
OG0022407	Solyc09g083135.1.1	
OG0022408	Solyc09g083190.3.1	
OG0022409	Solyc09g089573.1.1	
OG0022410	Solyc09g089840.3.1	
OG0022411	Solyc09g089950.1.1	
OG0022412	Solyc09g089975.1.1	
OG0022413	Solyc09g090000.1.1	
OG0022414	Solyc09g090005.1.1	
OG0022415	Solyc09g090170.1.1	
OG0022416	Solyc09g090225.1.1	
OG0022417	Solyc09g090260.1.1	
OG0022418	Solyc09g090310.3.1	
OG0022419	Solyc09g090380.1.1	
OG0022420	Solyc09g090645.1.1	
OG0022421	Solyc09g090710.3.1	
OG0022422	Solyc09g090770.2.1	
OG0022423	Solyc09g090880.1.1	
OG0022424	Solyc09g090890.3.1	
OG0022425	Solyc09g091000.4.1	
OG0022426	Solyc09g091040.3.1	
OG0022427	Solyc09g091150.2.1	
OG0022428	Solyc09g091340.1.1	
OG0022429	Solyc09g091380.1.1	
OG0022430	Solyc09g091390.3.1	
OG0022431	Solyc09g091415.1.1	
OG0022432	Solyc09g091455.1.1	
OG0022433	Solyc09g091630.1.1	
OG0022434	Solyc09g091640.1.1	
OG0022435	Solyc09g091770.1.1	
OG0022436	Solyc09g091810.1.1	
OG0022437	Solyc09g091887.1.1	
OG0022438	Solyc09g091940.2.1	
OG0022439	Solyc09g091965.1.1	
OG0022440	Solyc09g092010.1.1	
OG0022441	Solyc09g092025.1.1	
OG0022442	Solyc09g092080.4.1	
OG0022443	Solyc09g092110.4.1	
OG0022444	Solyc09g092190.1.1	
OG0022445	Solyc09g092230.2.1	
OG0022446	Solyc09g092510.3.1	
OG0022447	Solyc09g150158.1.1	
OG0022448	Solyc09g092700.3.1	
OG0022449	Solyc09g092725.1.1	
OG0022450	Solyc09g092750.3.1	
OG0022451	Solyc09g097780.2.1	
OG0022452	Solyc09g082810.3.1	
OG0022453	Solyc09g097790.1.1	
OG0022454	Solyc09g097800.2.1	
OG0022455	Solyc09g097940.1.1	
OG0022456	Solyc09g098190.3.1	
OG0022457	Solyc09g098310.3.1	
OG0022458	Solyc09g098360.4.1	
OG0022459	Solyc09g098385.1.1	
OG0022460	Solyc09g098400.3.1	
OG0022461	Solyc10g005180.3.1	
OG0022462	Solyc10g005270.1.1	
OG0022463	Solyc10g005335.1.1	
OG0022464	Solyc10g005430.4.1	
OG0022465	Solyc10g005470.3.1	
OG0022466	Solyc10g005580.3.1	
OG0022467	Solyc10g005710.2.1	
OG0022468	Solyc10g005720.1.1	
OG0022469	Solyc10g005860.3.1	
OG0022470	Solyc10g005905.1.1	
OG0022471	Solyc10g006095.1.1	
OG0022472	Solyc10g006160.1.1	
OG0022473	Solyc10g006173.1.1	
OG0022474	Solyc10g006177.1.1	
OG0022475	Solyc10g006200.4.1	
OG0022476	Solyc10g006210.3.1	
OG0022477	Solyc10g006250.3.1	
OG0022478	Solyc10g006280.1.1	
OG0022479	Solyc10g006360.2.1	
OG0022480	Solyc10g006430.3.1	
OG0022481	Solyc10g006490.3.1	
OG0022482	Solyc10g006560.4.1	
OG0022483	Solyc10g006615.1.1	
OG0022484	Solyc10g006680.2.1	
OG0022485	Solyc10g006700.1.1	
OG0022486	Solyc10g006750.4.1	
OG0022487	Solyc10g006760.3.1	
OG0022488	Solyc10g006810.4.1	
OG0022489	Solyc10g006840.4.1	
OG0022490	Solyc10g006940.1.1	
OG0022491	Solyc10g006950.1.1	
OG0022492	Solyc10g007020.1.1	
OG0022493	Solyc10g007070.4.1	
OG0022494	Solyc10g150102.1.1	
OG0022495	Solyc10g007300.2.1	
OG0022496	Solyc10g007530.2.1	
OG0022497	Solyc10g007540.2.1	
OG0022498	Solyc10g007560.2.1	
OG0022499	Solyc10g007570.4.1	
OG0022500	Solyc10g007790.3.1	
OG0022501	Solyc10g008150.1.1	
OG0022502	Solyc10g008290.1.1	
OG0022503	Solyc10g008310.1.1	
OG0022504	Solyc10g008350.4.1	
OG0022505	Solyc10g150103.1.1	
OG0022506	Solyc10g008540.3.1	
OG0022507	Solyc10g008600.3.1	
OG0022508	Solyc10g008610.1.1	
OG0022509	Solyc10g008620.3.1	
OG0022510	Solyc10g008840.3.1	
OG0022511	Solyc10g008900.3.1	
OG0022512	Solyc10g008970.1.1	
OG0022513	Solyc10g009040.4.1	
OG0022514	Solyc10g009100.3.1	
OG0022515	Solyc10g009110.1.1	
OG0022516	Solyc10g009120.2.1	
OG0022517	Solyc10g009250.1.1	
OG0022518	Solyc10g009260.1.1	
OG0022519	Solyc10g009380.3.1	
OG0022520	Solyc10g009437.1.1	
OG0022521	Solyc10g009550.3.1	
OG0022522	Solyc10g011700.4.1	
OG0022523	Solyc10g011710.1.1	
OG0022524	Solyc10g011730.3.1	
OG0022525	Solyc10g011765.1.1	
OG0022526	Solyc10g011780.1.1	
OG0022527	Solyc10g011950.3.1	
OG0022528	Solyc10g012080.4.1	
OG0022529	Solyc10g012090.2.1	
OG0022530	Solyc10g012150.1.1	
OG0022531	Solyc10g012435.1.1	
OG0022532	Solyc10g017480.1.1	
OG0022533	Solyc10g017500.1.1	
OG0022534	Solyc10g017520.3.1	
OG0022535	Solyc10g017540.4.1	
OG0022536	Solyc10g017560.1.1	
OG0022537	Solyc10g017610.1.1	
OG0022538	Solyc10g017630.3.1	
OG0022539	Solyc10g017720.1.1	
OG0022540	Solyc10g017835.1.1	
OG0022541	Solyc10g017900.1.1	
OG0022542	Solyc10g017910.3.1	
OG0022543	Solyc10g017930.1.1	
OG0022544	Solyc10g017940.1.1	
OG0022545	Solyc10g017950.2.1	
OG0022546	Solyc10g017960.2.1	
OG0022547	Solyc10g017965.1.1	
OG0022548	Solyc10g017985.1.1	
OG0022549	Solyc10g018010.2.1	
OG0022550	Solyc10g018015.1.1	
OG0022551	Solyc10g018050.2.1	
OG0022552	Solyc10g018060.2.1	
OG0022553	Solyc10g018140.2.1	
OG0022554	Solyc10g018165.1.1	
OG0022555	Solyc10g018193.1.1	
OG0022556	Solyc10g018340.1.1	
OG0022557	Solyc10g018350.2.1	
OG0022558	Solyc10g018510.2.1	
OG0022559	Solyc10g018540.2.1	
OG0022560	Solyc10g018595.1.1	
OG0022561	Solyc10g018610.2.1	
OG0022562	Solyc10g018670.1.1	
OG0022563	Solyc10g018700.1.1	
OG0022564	Solyc10g150108.1.1	
OG0022565	Solyc10g018760.1.1	
OG0022566	Solyc10g018770.1.1	
OG0022567	Solyc10g018773.1.1	
OG0022568	Solyc10g018813.1.1	
OG0022569	Solyc10g150109.1.1	
OG0022570	Solyc10g018860.1.1	
OG0022571	Solyc10g018880.1.1	
OG0022572	Solyc10g018900.1.1	
OG0022573	Solyc10g018905.1.1	
OG0022574	Solyc10g018930.1.1	
OG0022575	Solyc10g018940.1.1	
OG0022576	Solyc10g018950.1.1	
OG0022577	Solyc10g018953.1.1	
OG0022578	Solyc10g019015.1.1	
OG0022579	Solyc10g019020.1.1	
OG0022580	Solyc10g019050.2.1	
OG0022581	Solyc10g019090.1.1	
OG0022582	Solyc10g150110.1.1	
OG0022583	Solyc10g019170.2.1	
OG0022584	Solyc10g019175.1.1	
OG0022585	Solyc10g019195.1.1	
OG0022586	Solyc10g019205.1.1	
OG0022587	Solyc10g019227.1.1	
OG0022588	Solyc10g024340.2.1	
OG0022589	Solyc10g024350.3.1	
OG0022590	Solyc10g024365.1.1	
OG0022591	Solyc10g024430.1.1	
OG0022592	Solyc10g024440.1.1	
OG0022593	Solyc10g021280.1.1	
OG0022594	Solyc10g032563.1.1	
OG0022595	Solyc10g036640.3.1	
OG0022596	Solyc10g036660.1.1	
OG0022597	Solyc10g036820.1.1	
OG0022598	Solyc10g036840.1.1	
OG0022599	Solyc10g037860.1.1	
OG0022600	Solyc10g037870.1.1	
OG0022601	Solyc10g037890.3.1	
OG0022602	Solyc10g037920.1.1	
OG0022603	Solyc10g037940.1.1	
OG0022604	Solyc10g037950.2.1	
OG0022605	Solyc10g037960.3.1	
OG0022606	Solyc10g037990.1.1	
OG0022607	Solyc10g038100.1.1	
OG0022608	Solyc10g039215.1.1	
OG0022609	Solyc10g039220.1.1	
OG0022610	Solyc10g039230.1.1	
OG0022611	Solyc10g039235.1.1	
OG0022612	Solyc10g039250.2.1	
OG0022613	Solyc10g039297.1.1	
OG0022614	Solyc10g039350.1.1	
OG0022615	Solyc10g150113.1.1	
OG0022616	Solyc10g039383.1.1	
OG0022617	Solyc10g061883.1.1	
OG0022618	Solyc10g061890.1.1	
OG0022619	Solyc10g061930.1.1	
OG0022620	Solyc10g062000.1.1	
OG0022621	Solyc10g062010.1.1	
OG0022622	Solyc10g062070.1.1	
OG0022623	Solyc10g062085.2.1	
OG0022624	Solyc10g062110.2.1	
OG0022625	Solyc10g062120.1.1	
OG0022626	Solyc10g062130.1.1	
OG0022627	Solyc10g062200.2.1	
OG0022628	Solyc10g062210.1.1	
OG0022629	Solyc10g062220.2.1	
OG0022630	Solyc10g044440.2.1	
OG0022631	Solyc10g044450.3.1	
OG0022632	Solyc10g044525.1.1	
OG0022633	Solyc10g044530.1.1	
OG0022634	Solyc10g044535.1.1	
OG0022635	Solyc10g044550.1.1	
OG0022636	Solyc10g044560.1.1	
OG0022637	Solyc10g044700.2.1	
OG0022638	Solyc10g044720.3.1	
OG0022639	Solyc10g044730.2.1	
OG0022640	Solyc10g044820.1.1	
OG0022641	Solyc10g044860.1.1	
OG0022642	Solyc10g044920.2.1	
OG0022643	Solyc10g044940.1.1	
OG0022644	Solyc10g044950.1.1	
OG0022645	Solyc10g044965.1.1	
OG0022646	Solyc10g044970.1.1	
OG0022647	Solyc10g044982.1.1	
OG0022648	Solyc10g044986.1.1	
OG0022649	Solyc10g045020.1.1	
OG0022650	Solyc10g045040.1.1	
OG0022651	Solyc10g045050.1.1	
OG0022652	Solyc10g045080.2.1	
OG0022653	Solyc10g045090.3.1	
OG0022654	Solyc10g045110.1.1	
OG0022655	Solyc10g045140.1.1	
OG0022656	Solyc10g045150.1.1	
OG0022657	Solyc10g045155.1.1	
OG0022658	Solyc10g045170.1.1	
OG0022659	Solyc10g045220.1.1	
OG0022660	Solyc10g045320.2.1	
OG0022661	Solyc10g045350.2.1	
OG0022662	Solyc10g045370.1.1	
OG0022663	Solyc10g150116.1.1	
OG0022664	Solyc10g150117.1.1	
OG0022665	Solyc10g045435.1.1	
OG0022666	Solyc10g045440.1.1	
OG0022667	Solyc10g150118.1.1	
OG0022668	Solyc10g045510.1.1	
OG0022669	Solyc10g045525.1.1	
OG0022670	Solyc10g045740.2.1	
OG0022671	Solyc10g045765.1.1	
OG0022672	Solyc10g045773.1.1	
OG0022673	Solyc10g046775.1.1	
OG0022674	Solyc10g046800.3.1	
OG0022675	Solyc10g046807.1.1	
OG0022676	Solyc10g046860.1.1	
OG0022677	Solyc10g046870.1.1	
OG0022678	Solyc10g046880.1.1	
OG0022679	Solyc10g046920.1.1	
OG0022680	Solyc10g046990.2.1	
OG0022681	Solyc10g047060.2.1	
OG0022682	Solyc10g047080.1.1	
OG0022683	Solyc10g150120.1.1	
OG0022684	Solyc10g047150.3.1	
OG0022685	Solyc10g047160.1.1	
OG0022686	Solyc10g047180.1.1	
OG0022687	Solyc10g047200.1.1	
OG0022688	Solyc10g047230.1.1	
OG0022689	Solyc10g047260.1.1	
OG0022690	Solyc10g047310.1.1	
OG0022691	Solyc10g047400.1.1	
OG0022692	Solyc10g047410.1.1	
OG0022693	Solyc10g047510.1.1	
OG0022694	Solyc10g047540.3.1	
OG0022695	Solyc10g047595.1.1	
OG0022696	Solyc10g047600.1.1	
OG0022697	Solyc10g047640.3.1	
OG0022698	Solyc10g047660.1.1	
OG0022699	Solyc10g047760.1.1	
OG0022700	Solyc10g047763.1.1	
OG0022701	Solyc10g047770.1.1	
OG0022702	Solyc10g047800.1.1	
OG0022703	Solyc10g047820.1.1	
OG0022704	Solyc10g047826.1.1	
OG0022705	Solyc10g047900.2.1	
OG0022706	Solyc10g047960.3.1	
OG0022707	Solyc10g048060.2.1	
OG0022708	Solyc10g048090.1.1	
OG0022709	Solyc10g048130.3.1	
OG0022710	Solyc10g049213.1.1	
OG0022711	Solyc10g049217.1.1	
OG0022712	Solyc10g049265.1.1	
OG0022713	Solyc10g049300.3.1	
OG0022714	Solyc10g049305.1.1	
OG0022715	Solyc10g049335.1.1	
OG0022716	Solyc10g049350.1.1	
OG0022717	Solyc10g049440.1.1	
OG0022718	Solyc10g049520.1.1	
OG0022719	Solyc10g049790.1.1	
OG0022720	Solyc10g049810.1.1	
OG0022721	Solyc10g049830.1.1	
OG0022722	Solyc10g049840.1.1	
OG0022723	Solyc10g049870.1.1	
OG0022724	Solyc10g049900.1.1	
OG0022725	Solyc10g049917.1.1	
OG0022726	Solyc10g049930.1.1	
OG0022727	Solyc10g049940.1.1	
OG0022728	Solyc10g049980.1.1	
OG0022729	Solyc10g049993.1.1	
OG0022730	Solyc10g050030.2.1	
OG0022731	Solyc10g050040.1.1	
OG0022732	Solyc10g050055.1.1	
OG0022733	Solyc10g050085.1.1	
OG0022734	Solyc10g050090.1.1	
OG0022735	Solyc10g050150.1.1	
OG0022736	Solyc10g050180.1.1	
OG0022737	Solyc10g050320.2.1	
OG0022738	Solyc10g050440.2.1	
OG0022739	Solyc10g050445.1.1	
OG0022740	Solyc10g050490.1.1	
OG0022741	Solyc10g050500.2.1	
OG0022742	Solyc10g050720.2.1	
OG0022743	Solyc10g150128.1.1	
OG0022744	Solyc10g050770.1.1	
OG0022745	Solyc10g050773.1.1	
OG0022746	Solyc10g050910.1.1	
OG0022747	Solyc10g050920.2.1	
OG0022748	Solyc10g150129.1.1	
OG0022749	Solyc10g051080.1.1	
OG0022750	Solyc10g051120.3.1	
OG0022751	Solyc10g051125.1.1	
OG0022752	Solyc10g051170.2.1	
OG0022753	Solyc10g051180.1.1	
OG0022754	Solyc10g051215.1.1	
OG0022755	Solyc10g051250.1.1	
OG0022756	Solyc10g051260.3.1	
OG0022757	Solyc10g051370.3.1	
OG0022758	Solyc10g052450.1.1	
OG0022759	Solyc10g052540.1.1	
OG0022760	Solyc10g052565.1.1	
OG0022761	Solyc10g052580.3.1	
OG0022762	Solyc10g052603.1.1	
OG0022763	Solyc10g052660.4.1	
OG0022764	Solyc10g052670.2.1	
OG0022765	Solyc10g052710.1.1	
OG0022766	Solyc10g052712.1.1	
OG0022767	Solyc10g052714.1.1	
OG0022768	Solyc10g052800.1.1	
OG0022769	Solyc10g052810.1.1	
OG0022770	Solyc10g052813.1.1	
OG0022771	Solyc10g052823.1.1	
OG0022772	Solyc10g052827.1.1	
OG0022773	Solyc10g053880.1.1	
OG0022774	Solyc10g053980.2.1	
OG0022775	Solyc10g053990.1.1	
OG0022776	Solyc10g054207.1.1	
OG0022777	Solyc10g054290.1.1	
OG0022778	Solyc10g054417.1.1	
OG0022779	Solyc10g054450.1.1	
OG0022780	Solyc10g054455.1.1	
OG0022781	Solyc10g054490.2.1	
OG0022782	Solyc10g054560.2.1	
OG0022783	Solyc10g054570.2.1	
OG0022784	Solyc10g054590.2.1	
OG0022785	Solyc10g054660.2.1	
OG0022786	Solyc10g054670.3.1	
OG0022787	Solyc10g054720.1.1	
OG0022788	Solyc10g054723.1.1	
OG0022789	Solyc10g054727.1.1	
OG0022790	Solyc10g150136.1.1	
OG0022791	Solyc10g150137.1.1	
OG0022792	Solyc10g054760.1.1	
OG0022793	Solyc10g054770.1.1	
OG0022794	Solyc10g054910.1.1	
OG0022795	Solyc10g055193.1.1	
OG0022796	Solyc10g055197.1.1	
OG0022797	Solyc10g055210.3.1	
OG0022798	Solyc10g055230.1.1	
OG0022799	Solyc10g055265.1.1	
OG0022800	Solyc10g055330.3.1	
OG0022801	Solyc10g055375.1.1	
OG0022802	Solyc10g055400.1.1	
OG0022803	Solyc10g055545.1.1	
OG0022804	Solyc10g055790.1.1	
OG0022805	Solyc10g074530.2.1	
OG0022806	Solyc10g074550.3.1	
OG0022807	Solyc10g074580.2.1	
OG0022808	Solyc10g074610.3.1	
OG0022809	Solyc10g074647.1.1	
OG0022810	Solyc10g074750.1.1	
OG0022811	Solyc10g074785.1.1	
OG0022812	Solyc10g074860.2.1	
OG0022813	Solyc10g075050.2.1	
OG0022814	Solyc10g075060.2.1	
OG0022815	Solyc10g075065.1.1	
OG0022816	Solyc10g075070.3.1	
OG0022817	Solyc10g075110.2.1	
OG0022818	Solyc10g075160.1.1	
OG0022819	Solyc10g075170.3.1	
OG0022820	Solyc10g076270.3.1	
OG0022821	Solyc10g076355.1.1	
OG0022822	Solyc10g076410.1.1	
OG0022823	Solyc10g076515.1.1	
OG0022824	Solyc10g076540.1.1	
OG0022825	Solyc10g076740.3.1	
OG0022826	Solyc10g076770.1.1	
OG0022827	Solyc10g076850.1.1	
OG0022828	Solyc10g076915.1.1	
OG0022829	Solyc10g076930.2.1	
OG0022830	Solyc10g077065.1.1	
OG0022831	Solyc10g077105.1.1	
OG0022832	Solyc10g078150.3.1	
OG0022833	Solyc10g078175.1.1	
OG0022834	Solyc10g078325.1.1	
OG0022835	Solyc10g078610.1.1	
OG0022836	Solyc10g078715.1.1	
OG0022837	Solyc10g079100.1.1	
OG0022838	Solyc10g079125.1.1	
OG0022839	Solyc10g079155.1.1	
OG0022840	Solyc10g079680.3.1	
OG0022841	Solyc10g079690.2.1	
OG0022842	Solyc10g079700.2.1	
OG0022843	Solyc10g079760.1.1	
OG0022844	Solyc10g079780.1.1	
OG0022845	Solyc10g079795.1.1	
OG0022846	Solyc10g079810.1.1	
OG0022847	Solyc10g079920.2.1	
OG0022848	Solyc10g079940.1.1	
OG0022849	Solyc10g079990.3.1	
OG0022850	Solyc10g080040.3.1	
OG0022851	Solyc10g080130.3.1	
OG0022852	Solyc10g080180.3.1	
OG0022853	Solyc10g080240.1.1	
OG0022854	Solyc10g080300.1.1	
OG0022855	Solyc10g080360.1.1	
OG0022856	Solyc10g080370.1.1	
OG0022857	Solyc10g150141.1.1	
OG0022858	Solyc10g080520.3.1	
OG0022859	Solyc10g080590.2.1	
OG0022860	Solyc10g080620.1.1	
OG0022861	Solyc10g080725.1.1	
OG0022862	Solyc10g080850.1.1	
OG0022863	Solyc10g080960.1.1	
OG0022864	Solyc10g081000.1.1	
OG0022865	Solyc10g081040.1.1	
OG0022866	Solyc10g081080.1.1	
OG0022867	Solyc10g081205.1.1	
OG0022868	Solyc10g081280.2.1	
OG0022869	Solyc10g081370.3.1	
OG0022870	Solyc10g081390.1.1	
OG0022871	Solyc10g081480.2.1	
OG0022872	Solyc10g081575.1.1	
OG0022873	Solyc10g081605.1.1	
OG0022874	Solyc10g081680.1.1	
OG0022875	Solyc10g081745.1.1	
OG0022876	Solyc10g081750.1.1	
OG0022877	Solyc10g081810.3.1	
OG0022878	Solyc10g081860.1.1	
OG0022879	Solyc10g081875.1.1	
OG0022880	Solyc10g081950.3.1	
OG0022881	Solyc10g083130.1.1	
OG0022882	Solyc10g150146.1.1	
OG0022883	Solyc10g083260.1.1	
OG0022884	Solyc10g083280.4.1	
