Orthogroup	pepper	lycopersicum
OG0008573	PHT62378.1	Solyc01g110550.3.1
OG0008574	PHT62379.1	Solyc01g110555.1.1
OG0008575	PHT62380.1	Solyc01g110570.3.1
OG0008576	PHT62381.1	Solyc01g110580.2.1
OG0008577	PHT62384.1	Solyc01g110610.4.1
OG0008578	PHT62388.1	Solyc01g110660.4.1
OG0008579	PHT63972.1	Solyc01g110710.3.1
OG0008580	PHT62399.1	Solyc01g110780.1.1
OG0008581	PHT62403.1	Solyc01g110890.1.1
OG0008582	PHT62402.1	Solyc01g110900.1.1
OG0008583	PHT62401.1	Solyc01g110903.1.1
OG0008584	PHT62398.1	Solyc01g110930.1.1
OG0008585	PHT63984.1	Solyc01g111020.3.1
OG0008586	PHT63986.1	Solyc01g111040.4.1
OG0008587	PHT63987.1	Solyc01g111050.4.1
OG0008588	PHT63988.1	Solyc01g111060.4.1
OG0008589	PHT63989.1	Solyc01g111070.3.1
OG0008590	PHT63990.1	Solyc01g150176.1.1
OG0008591	PHT63995.1	Solyc01g111130.4.1
OG0008592	PHT63996.1	Solyc01g111140.3.1
OG0008593	PHT63997.1	Solyc01g111150.2.1
OG0008594	PHT63999.1	Solyc01g111170.3.1
OG0008596	PHT64001.1	Solyc01g111200.3.1
OG0008597	PHT64002.1	Solyc01g111210.3.1
OG0008598	PHT64003.1	Solyc01g111220.3.1
OG0008599	PHT64014.1	Solyc01g111270.3.1
OG0008600	PHT64017.1	Solyc01g111320.3.1
OG0008601	PHT64020.1	Solyc01g111330.4.1
OG0008602	PHT64023.1	Solyc01g111360.3.1
OG0008603	PHT64024.1	Solyc01g111370.3.1
OG0008604	PHT64025.1	Solyc01g111380.3.1
OG0008605	PHT64028.1	Solyc01g111400.4.1
OG0008606	PHT64030.1	Solyc01g111410.3.1
OG0008607	PHT64031.1	Solyc01g111420.3.1
OG0008608	PHT64032.1	Solyc01g111430.2.1
OG0008609	PHT64035.1	Solyc01g111470.4.1
OG0008610	PHT64037.1	Solyc01g111500.3.1
OG0008611	PHT64038.1	Solyc01g111510.3.1
OG0008612	PHT64039.1	Solyc01g111520.3.1
OG0008613	PHT64044.1	Solyc01g111550.3.1
OG0008614	PHT64045.1	Solyc01g111560.3.1
OG0008615	PHT64046.1	Solyc01g111570.3.1
OG0008616	PHT64052.1	Solyc01g111600.3.1
OG0008617	PHT64053.1	Solyc01g111620.3.1
OG0008618	PHT64059.1	Solyc01g111690.3.1
OG0008619	PHT64061.1	Solyc01g111710.4.1
OG0008620	PHT64062.1	Solyc01g111720.4.1
OG0008621	PHT64065.1	Solyc01g111740.3.1
OG0008622	PHT64066.1	Solyc01g111750.4.1
OG0008623	PHT64068.1	Solyc01g111770.2.1
OG0008624	PHT64069.1	Solyc01g111780.4.1
OG0008625	PHT64070.1	Solyc01g111790.2.1
OG0008626	PHT64073.1	Solyc01g111820.2.1
OG0008628	PHT64079.1	Solyc01g111870.3.1
OG0008629	PHT64081.1	Solyc01g111890.3.1
OG0008630	PHT62607.1	Solyc01g111910.3.1
OG0008631	PHT62606.1	Solyc01g111920.3.1
OG0008632	PHT62605.1	Solyc01g111930.4.1
OG0008633	PHT62603.1	Solyc01g111940.4.1
OG0008634	PHT62602.1	Solyc01g111950.4.1
OG0008635	PHT62601.1	Solyc01g111960.3.1
OG0008636	PHT62600.1	Solyc01g111970.4.1
OG0008637	PHT62596.1	Solyc01g112000.4.1
OG0008639	PHT62592.1	Solyc01g112025.1.1
OG0008640	PHT62591.1	Solyc01g112050.3.1
OG0008641	PHT62589.1	Solyc01g112060.4.1
OG0008642	PHT62585.1	Solyc01g112080.3.1
OG0008643	PHT62572.1	Solyc01g112150.3.1
OG0008644	PHT61542.1	Solyc01g112160.4.1
OG0008645	PHT61540.1	Solyc01g112180.4.1
OG0008646	PHT61539.1	Solyc01g112190.3.1
OG0008647	PHT61538.1	Solyc01g112200.3.1
OG0008648	PHT61537.1	Solyc01g112210.3.1
OG0008649	PHT61535.1	Solyc01g112230.4.1
OG0008650	PHT61731.1	Solyc01g112260.4.1
OG0008651	PHT61733.1	Solyc01g112280.3.1
OG0008652	PHT61734.1	Solyc01g112290.4.1
OG0008653	PHT61735.1	Solyc01g112310.4.1
OG0008654	PHT61738.1	Solyc01g112350.3.1
OG0008655	PHT24858.1	Solyc02g004000.1.1
OG0008657	PHT89326.1	Solyc02g043810.4.1
OG0008658	PHT89178.1	Solyc02g055470.2.1
OG0008659	PHT89177.1	Solyc02g055460.3.1
OG0008660	PHT89176.1	Solyc02g055440.4.1
OG0008661	PHT89363.1	Solyc02g049108.1.1
OG0008662	PHT89233.1	Solyc02g050200.2.1
OG0008663	PHT73015.1	Solyc02g050260.2.1
OG0008664	PHT89367.1	Solyc02g050280.4.1
OG0008665	PHT89368.1	Solyc02g150120.1.1
OG0008666	PHT89249.1	Solyc02g005200.4.1
OG0008667	PHT89264.1	Solyc02g005210.3.1
OG0008668	PHT89251.1	Solyc02g005280.1.1
OG0008669	PHT89261.1	Solyc02g005290.4.1
OG0008671	PHT72662.1	Solyc02g005510.4.1
OG0008673	PHT89188.1	Solyc02g014130.3.1
OG0008674	PHT89187.1	Solyc02g014140.1.1
OG0008675	PHT89185.1	Solyc02g014150.4.1
OG0008676	PHT89182.1	Solyc02g014220.3.1
OG0008677	PHT89181.1	Solyc02g014350.4.1
OG0008678	PHT67571.1	Solyc02g014470.4.1
OG0008679	PHT89362.1	Solyc02g014560.3.1
OG0008681	PHT89298.1	Solyc02g014670.2.1
OG0008682	PHT89375.1	Solyc02g014720.4.1
OG0008683	PHT89371.1	Solyc02g014730.3.1
OG0008684	PHT89192.1	Solyc02g014770.3.1
OG0008686	PHT89293.1	Solyc02g014830.4.1
OG0008687	PHT89294.1	Solyc02g014860.3.1
OG0008689	PHT89301.1	Solyc02g020980.4.1
OG0008690	PHT89169.1	Solyc02g021000.3.1
OG0008691	PHT89170.1	Solyc02g021020.4.1
OG0008692	PHT89171.1	Solyc02g021050.3.1
OG0008693	PHT89195.1	Solyc02g021060.4.1
OG0008694	PHT65977.1	Solyc02g021140.3.1
OG0008695	PHT93355.1	Solyc02g021220.1.1
OG0008696	PHT82428.1	Solyc02g021270.3.1
OG0008697	PHT66763.1	Solyc02g021340.4.1
OG0008698	PHT89258.1	Solyc02g021350.4.1
OG0008699	PHT91459.1	Solyc02g021410.4.1
OG0008700	PHT61019.1	Solyc02g021420.3.1
OG0008701	PHT92284.1	Solyc02g021430.1.1
OG0008702	PHT89277.1	Solyc02g021440.4.1
OG0008703	PHT89359.1	Solyc02g021550.3.1
OG0008704	PHT71459.1	Solyc02g021600.1.1
OG0008705	PHT89278.1	Solyc02g021640.3.1
OG0008706	PHT89316.1	Solyc02g021680.3.1
OG0008707	PHT89317.1	Solyc02g021700.4.1
OG0008710	PHT89311.1	Solyc02g022830.3.1
OG0008711	PHT89321.1	Solyc02g022860.1.1
OG0008713	PHT89343.1	Solyc02g022930.3.1
OG0008714	PHT89345.1	Solyc02g023970.3.1
OG0008715	PHT89225.1	Solyc02g023980.3.1
OG0008716	PHT89274.1	Solyc02g023990.3.1
OG0008718	PHT89270.1	Solyc02g024020.3.1
OG0008719	PHT89932.1	Solyc02g024050.3.1
OG0008720	PHT89331.1	Solyc02g030200.1.1
OG0008721	PHT89330.1	Solyc02g030210.4.1
OG0008722	PHT89267.1	Solyc02g030340.1.1
OG0008723	PHT89288.1	Solyc02g030480.4.1
OG0008724	PHT89309.1	Solyc02g031740.3.1
OG0008725	PHT89346.1	Solyc02g031750.3.1
OG0008727	PHT77710.1	Solyc02g031970.1.1
OG0008728	PHT89939.1	Solyc02g031980.3.1
OG0008729	PHT89272.1	Solyc02g032100.4.1
OG0008730	PHT83935.1	Solyc02g032250.1.1
OG0008731	PHT89408.1	Solyc02g032330.3.1
OG0008733	PHT89406.1	Solyc02g032510.3.1
OG0008736	PHT89292.1	Solyc02g032850.3.1
OG0008737	PHT89200.1	Solyc02g032960.2.1
OG0008739	PHT72794.1	Solyc02g036210.1.1
OG0008740	PHT89354.1	Solyc02g036290.4.1
OG0008741	PHT89340.1	Solyc02g036330.3.1
OG0008742	PHT89124.1	Solyc02g036430.2.1
OG0008743	PHT89125.1	Solyc02g036440.3.1
OG0008744	PHT89221.1	Solyc02g036460.3.1
OG0008745	PHT89220.1	Solyc02g036470.4.1
OG0008746	PHT89212.1	Solyc02g037510.3.1
OG0008747	PHT89210.1	Solyc02g037550.3.1
OG0008748	PHT89377.1	Solyc02g038800.1.1
OG0008749	PHT89383.1	Solyc02g038807.1.1
OG0008750	PHT91056.1	Solyc02g061770.4.1
OG0008751	PHT89334.1	Solyc02g061780.3.1
OG0008752	PHT89335.1	Solyc02g061790.4.1
OG0008753	PHT88993.1	Solyc02g061820.4.1
OG0008754	PHT88998.1	Solyc02g061950.4.1
OG0008755	PHT89105.1	Solyc02g061990.3.1
OG0008756	PHT89080.1	Solyc02g062040.3.1
OG0008757	PHT88974.1	Solyc02g062110.4.1
OG0008758	PHT91106.1	Solyc02g062130.4.1
OG0008759	PHT88995.1	Solyc02g062160.1.1
OG0008760	PHT95802.1	Solyc02g062190.2.1
OG0008761	PHT89055.1	Solyc02g062230.1.1
OG0008762	PHT89072.1	Solyc02g062250.3.1
OG0008763	PHT89060.1	Solyc02g062300.3.1
OG0008764	PHT89147.1	Solyc02g062350.3.1
OG0008765	PHT89054.1	Solyc02g062390.3.1
OG0008766	PHT89052.1	Solyc02g062400.3.1
OG0008767	PHT89051.1	Solyc02g062420.4.1
OG0008768	PHT89047.1	Solyc02g062430.3.1
OG0008769	PHT65979.1	Solyc02g062520.3.1
OG0008770	PHT73448.1	Solyc02g062540.3.1
OG0008771	PHT88980.1	Solyc02g062550.3.1
OG0008772	PHT88981.1	Solyc02g062560.3.1
OG0008773	PHT89003.1	Solyc02g062570.4.1
OG0008774	PHT89002.1	Solyc02g062580.3.1
OG0008775	PHT89000.1	Solyc02g062600.3.1
OG0008776	PHT89008.1	Solyc02g062620.3.1
OG0008777	PHT89011.1	Solyc02g062630.1.1
OG0008778	PHT89016.1	Solyc02g062680.3.1
OG0008779	PHT89018.1	Solyc02g062700.3.1
OG0008781	PHT89033.1	Solyc02g062760.4.1
OG0008782	PHT89021.1	Solyc02g062790.3.1
OG0008783	PHT89019.1	Solyc02g062800.2.1
OG0008784	PHT89041.1	Solyc02g062940.3.1
OG0008785	PHT89040.1	Solyc02g062950.3.1
OG0008786	PHT89130.1	Solyc02g063010.3.1
OG0008787	PHT89349.1	Solyc02g063030.4.1
OG0008788	PHT89348.1	Solyc02g063060.4.1
OG0008789	PHT89093.1	Solyc02g063085.1.1
OG0008790	PHT89118.1	Solyc02g063190.2.1
OG0008791	PHT91361.1	Solyc02g063240.4.1
OG0008792	PHT89109.1	Solyc02g063280.4.1
OG0008793	PHT88964.1	Solyc02g063310.2.1
OG0008794	PHT88961.1	Solyc02g063330.3.1
OG0008795	PHT88960.1	Solyc02g063340.1.1
OG0008796	PHT89401.1	Solyc02g063390.4.1
OG0008797	PHT89395.1	Solyc02g063420.3.1
OG0008798	PHT89417.1	Solyc02g063510.1.1
OG0008799	PHT89420.1	Solyc02g063520.3.1
OG0008800	PHT89440.1	Solyc02g064560.1.1
OG0008801	PHT89438.1	Solyc02g064570.2.1
OG0008802	PHT89437.1	Solyc02g064580.3.1
OG0008803	PHT89436.1	Solyc02g064630.4.1
OG0008804	PHT89434.1	Solyc02g064650.3.1
OG0008805	PHT89429.1	Solyc02g064690.3.1
OG0008806	PHT89451.1	Solyc02g064710.3.1
OG0008807	PHT89450.1	Solyc02g064720.3.1
OG0008808	PHT84565.1	Solyc02g064730.3.1
OG0008809	PHT89447.1	Solyc02g064740.3.1
OG0008810	PHT62368.1	Solyc02g064750.4.1
OG0008812	PHT89475.1	Solyc02g064950.3.1
OG0008813	PHT89470.1	Solyc02g064980.1.1
OG0008814	PHT89469.1	Solyc02g064990.3.1
OG0008815	PHT89467.1	Solyc02g065000.1.1
OG0008816	PHT89466.1	Solyc02g065010.1.1
OG0008817	PHT89462.1	Solyc02g065030.1.1
OG0008818	PHT89461.1	Solyc02g065040.1.1
OG0008819	PHT89457.1	Solyc02g065050.1.1
OG0008820	PHT89501.1	Solyc02g065080.3.1
OG0008821	PHT89492.1	Solyc02g065110.3.1
OG0008823	PHT89513.1	Solyc02g065290.1.1
OG0008824	PHT89585.1	Solyc02g065360.4.1
OG0008825	PHT89584.1	Solyc02g065370.3.1
OG0008826	PHT89583.1	Solyc02g065380.3.1
OG0008827	PHT89580.1	Solyc02g065410.3.1
OG0008828	PHT89574.1	Solyc02g065470.1.1
OG0008829	PHT89569.1	Solyc02g065500.4.1
OG0008830	PHT89568.1	Solyc02g065510.1.1
OG0008831	PHT89567.1	Solyc02g065520.1.1
OG0008832	PHT89563.1	Solyc02g065540.3.1
OG0008833	PHT89556.1	Solyc02g065560.1.1
OG0008834	PHT89554.1	Solyc02g065570.1.1
OG0008835	PHT89552.1	Solyc02g065580.3.1
OG0008836	PHT89551.1	Solyc02g065590.3.1
OG0008837	PHT89547.1	Solyc02g065620.3.1
OG0008838	PHT89541.1	Solyc02g065660.4.1
OG0008839	PHT89539.1	Solyc02g065690.3.1
OG0008840	PHT89537.1	Solyc02g065710.3.1
OG0008841	PHT89536.1	Solyc02g065730.2.1
OG0008842	PHT89530.1	Solyc02g065790.3.1
OG0008843	PHT89590.1	Solyc02g066920.3.1
OG0008844	PHT89591.1	Solyc02g066940.4.1
OG0008845	PHT89595.1	Solyc02g066950.4.1
OG0008846	PHT89601.1	Solyc02g066970.1.1
OG0008847	PHT89602.1	Solyc02g066980.1.1
OG0008848	PHT89608.1	Solyc02g067020.1.1
OG0008849	PHT89621.1	Solyc02g067040.3.1
OG0008850	PHT89628.1	Solyc02g067090.4.1
OG0008851	PHT89626.1	Solyc02g067120.4.1
OG0008852	PHT89640.1	Solyc02g067200.4.1
OG0008853	PHT89642.1	Solyc02g067220.4.1
OG0008854	PHT89644.1	Solyc02g067230.3.1
OG0008855	PHT89635.1	Solyc02g067250.3.1
OG0008856	PHT89671.1	Solyc02g067340.4.1
OG0008857	PHT89664.1	Solyc02g067370.4.1
OG0008858	PHT89661.1	Solyc02g067410.2.1
OG0008859	PHT89659.1	Solyc02g067430.3.1
OG0008860	PHT89656.1	Solyc02g067440.3.1
OG0008861	PHT89679.1	Solyc02g067480.3.1
OG0008862	PHT89680.1	Solyc02g067490.3.1
OG0008863	PHT89681.1	Solyc02g067510.3.1
OG0008864	PHT89685.1	Solyc02g067540.3.1
OG0008865	PHT89686.1	Solyc02g067560.1.1
OG0008866	PHT63314.1	Solyc02g067620.3.1
OG0008867	PHT61693.1	Solyc02g067660.4.1
OG0008868	PHT63312.1	Solyc02g067670.4.1
OG0008869	PHT63318.1	Solyc02g067690.3.1
OG0008870	PHT63323.1	Solyc02g067740.4.1
OG0008871	PHT63326.1	Solyc02g067780.3.1
OG0008872	PHT63328.1	Solyc02g067790.4.1
OG0008873	PHT61790.1	Solyc02g067800.4.1
OG0008874	PHT89691.1	Solyc02g067810.1.1
OG0008875	PHT89692.1	Solyc02g067820.4.1
OG0008876	PHT89693.1	Solyc02g067830.3.1
OG0008877	PHT89694.1	Solyc02g067840.3.1
OG0008878	PHT89695.1	Solyc02g067850.2.1
OG0008879	PHT89697.1	Solyc02g067860.4.1
OG0008880	PHT89698.1	Solyc02g067870.3.1
OG0008881	PHT89701.1	Solyc02g067880.3.1
OG0008882	PHT89702.1	Solyc02g067890.3.1
OG0008883	PHT89703.1	Solyc02g067910.1.1
OG0008884	PHT89704.1	Solyc02g067920.4.1
OG0008885	PHT89705.1	Solyc02g067930.3.1
OG0008886	PHT89710.1	Solyc02g067950.4.1
OG0008887	PHT89711.1	Solyc02g067960.3.1
OG0008889	PHT89719.1	Solyc02g068010.4.1
OG0008890	PHT89722.1	Solyc02g068050.4.1
OG0008891	PHT89735.1	Solyc02g068110.4.1
OG0008892	PHT89732.1	Solyc02g068130.4.1
OG0008893	PHT89746.1	Solyc02g068160.1.1
OG0008894	PHT89745.1	Solyc02g068180.3.1
OG0008895	PHT89776.1	Solyc02g068240.4.1
OG0008896	PHT89775.1	Solyc02g068260.3.1
OG0008897	PHT89774.1	Solyc02g068270.4.1
OG0008898	PHT89772.1	Solyc02g068290.2.1
OG0008899	PHT89757.1	Solyc02g068340.3.1
OG0008900	PHT89756.1	Solyc02g068350.1.1
OG0008901	PHT89755.1	Solyc02g068360.4.1
OG0008902	PHT89754.1	Solyc02g068370.3.1
OG0008903	PHT89753.1	Solyc02g068380.3.1
OG0008904	PHT76983.1	Solyc02g068390.3.1
OG0008905	PHT89752.1	Solyc02g068400.3.1
OG0008906	PHT89777.1	Solyc02g068410.3.1
OG0008907	PHT89304.1	Solyc02g068420.4.1
OG0008908	PHT89778.1	Solyc02g068430.4.1
OG0008909	PHT89781.1	Solyc02g068450.3.1
OG0008910	PHT89782.1	Solyc02g068460.1.1
OG0008911	PHT89785.1	Solyc02g068490.4.1
OG0008912	PHT89786.1	Solyc02g068500.3.1
OG0008913	PHT61169.1	Solyc02g068510.2.1
OG0008914	PHT89840.1	Solyc02g068530.4.1
OG0008915	PHT89839.1	Solyc02g068540.2.1
OG0008916	PHT74267.1	Solyc02g068580.1.1
OG0008917	PHT89820.1	Solyc02g068620.1.1
OG0008918	PHT89821.1	Solyc02g068630.1.1
OG0008919	PHT89823.1	Solyc02g068650.2.1
OG0008920	PHT89824.1	Solyc02g068660.3.1
OG0008921	PHT89827.1	Solyc02g068680.1.1
OG0008922	PHT89828.1	Solyc02g068690.3.1
OG0008923	PHT89832.1	Solyc02g068700.3.1
OG0008924	PHT89833.1	Solyc02g068710.3.1
OG0008925	PHT89834.1	Solyc02g068720.3.1
OG0008926	PHT89835.1	Solyc02g068730.3.1
OG0008927	PHT89815.1	Solyc02g068740.3.1
OG0008928	PHT89813.1	Solyc02g068750.1.1
OG0008929	PHT89812.1	Solyc02g068760.4.1
OG0008930	PHT89792.1	Solyc02g068890.3.1
OG0008931	PHT89790.1	Solyc02g068910.3.1
OG0008932	PHT89789.1	Solyc02g068920.3.1
OG0008933	PHT89787.1	Solyc02g068930.4.1
OG0008934	PHT89851.1	Solyc02g069010.4.1
OG0008935	PHT89852.1	Solyc02g069020.3.1
OG0008936	PHT89853.1	Solyc02g069030.3.1
OG0008937	PHT89855.1	Solyc02g069040.4.1
OG0008938	PHT62666.1	Solyc02g069070.3.1
OG0008939	PHT62653.1	Solyc02g069120.3.1
OG0008940	PHT62652.1	Solyc02g069130.3.1
OG0008941	PHT61424.1	Solyc02g069170.3.1
OG0008942	PHT62679.1	Solyc02g069230.3.1
OG0008943	PHT62680.1	Solyc02g069240.1.1
OG0008944	PHT62681.1	Solyc02g069250.4.1
OG0008945	PHT62683.1	Solyc02g069290.3.1
OG0008946	PHT62689.1	Solyc02g069320.1.1
OG0008947	PHT89089.1	Solyc02g069340.4.1
OG0008948	PHT63851.1	Solyc02g069350.4.1
OG0008949	PHT63852.1	Solyc02g069360.1.1
OG0008950	PHT63858.1	Solyc02g069390.2.1
OG0008951	PHT63859.1	Solyc02g069400.3.1
OG0008952	PHT63860.1	Solyc02g069410.4.1
OG0008953	PHT63862.1	Solyc02g069440.3.1
OG0008954	PHT63867.1	Solyc02g069480.3.1
OG0008955	PHT63871.1	Solyc02g069500.1.1
OG0008956	PHT63873.1	Solyc02g069520.2.1
OG0008958	PHT63875.1	Solyc02g069560.3.1
OG0008959	PHT63876.1	Solyc02g069570.3.1
OG0008960	PHT63879.1	Solyc02g069600.3.1
OG0008961	PHT63881.1	Solyc02g069610.3.1
OG0008962	PHT63882.1	Solyc02g069620.4.1
OG0008963	PHT89865.1	Solyc02g069640.3.1
OG0008964	PHT89873.1	Solyc02g069710.4.1
OG0008965	PHT89874.1	Solyc02g069720.3.1
OG0008966	PHT89880.1	Solyc02g069750.3.1
OG0008967	PHT89883.1	Solyc02g069780.3.1
OG0008968	PHT89884.1	Solyc02g069790.3.1
OG0008969	PHT89885.1	Solyc02g069800.1.1
OG0008970	PHT89886.1	Solyc02g069810.3.1
OG0008971	PHT89894.1	Solyc02g069820.3.1
OG0008972	PHT89937.1	Solyc02g069840.3.1
OG0008973	PHT62274.1	Solyc02g069850.3.1
OG0008974	PHT89934.1	Solyc02g069860.4.1
OG0008975	PHT89928.1	Solyc02g069920.4.1
OG0008976	PHT89927.1	Solyc02g069930.1.1
OG0008977	PHT89921.1	Solyc02g069980.4.1
OG0008978	PHT89907.1	Solyc02g070090.1.1
OG0008979	PHT89906.1	Solyc02g070100.3.1
OG0008980	PHT90037.1	Solyc02g070220.3.1
OG0008981	PHT90035.1	Solyc02g070250.4.1
OG0008982	PHT90032.1	Solyc02g070270.2.1
OG0008983	PHT90029.1	Solyc02g070300.4.1
OG0008984	PHT90021.1	Solyc02g070400.3.1
OG0008985	PHT90020.1	Solyc02g070410.2.1
OG0008986	PHT90017.1	Solyc02g070430.3.1
OG0008987	PHT90015.1	Solyc02g070440.3.1
OG0008988	PHT90014.1	Solyc02g070450.2.1
OG0008989	PHT95722.1	Solyc02g070470.1.1
OG0008990	PHT95726.1	Solyc02g070490.4.1
OG0008991	PHT95730.1	Solyc02g070520.3.1
OG0008992	PHT61373.1	Solyc02g070540.3.1
OG0008993	PHT90042.1	Solyc02g070560.3.1
OG0008995	PHT90055.1	Solyc02g070630.3.1
OG0008996	PHT90063.1	Solyc02g070660.3.1
OG0008997	PHT90065.1	Solyc02g070680.4.1
OG0008998	PHT90077.1	Solyc02g070710.3.1
OG0008999	PHT90083.1	Solyc02g070755.1.1
OG0009000	PHT90084.1	Solyc02g070760.4.1
OG0009001	PHT90087.1	Solyc02g070770.3.1
OG0009002	PHT90219.1	Solyc02g070800.2.1
OG0009003	PHT90218.1	Solyc02g070810.4.1
OG0009005	PHT90217.1	Solyc02g070860.4.1
OG0009006	PHT90216.1	Solyc02g070870.4.1
OG0009007	PHT90214.1	Solyc02g070880.1.1
OG0009008	PHT90209.1	Solyc02g070900.1.1
OG0009009	PHT90197.1	Solyc02g071050.4.1
OG0009010	PHT90188.1	Solyc02g071130.4.1
OG0009011	PHT90187.1	Solyc02g071140.3.1
OG0009012	PHT90186.1	Solyc02g071150.3.1
OG0009013	PHT90185.1	Solyc02g071160.4.1
OG0009014	PHT90184.1	Solyc02g071170.3.1
OG0009015	PHT90179.1	Solyc02g071180.3.1
OG0009016	PHT90178.1	Solyc02g071190.4.1
OG0009017	PHT90177.1	Solyc02g071200.4.1
OG0009018	PHT90176.1	Solyc02g071210.3.1
OG0009019	PHT90175.1	Solyc02g071220.3.1
OG0009020	PHT90171.1	Solyc02g071260.3.1
OG0009021	PHT90170.1	Solyc02g071270.3.1
OG0009022	PHT90169.1	Solyc02g071280.3.1
OG0009023	PHT90167.1	Solyc02g071300.1.1
OG0009024	PHT90166.1	Solyc02g071310.3.1
OG0009026	PHT90164.1	Solyc02g071330.4.1
OG0009027	PHT90120.1	Solyc02g071530.2.1
OG0009028	PHT90103.1	Solyc02g071600.4.1
OG0009029	PHT90324.1	Solyc02g071740.3.1
OG0009030	PHT90323.1	Solyc02g071750.3.1
OG0009031	PHT90321.1	Solyc02g071770.3.1
OG0009032	PHT90320.1	Solyc02g071780.3.1
OG0009033	PHT90302.1	Solyc02g071870.4.1
OG0009034	PHT90301.1	Solyc02g071880.3.1
OG0009035	PHT90300.1	Solyc02g071890.3.1
OG0009036	PHT90299.1	Solyc02g071900.3.1
OG0009037	PHT90296.1	Solyc02g071930.2.1
OG0009038	PHT90295.1	Solyc02g071980.3.1
OG0009039	PHT90294.1	Solyc02g071990.3.1
OG0009040	PHT90293.1	Solyc02g072000.3.1
OG0009041	PHT90292.1	Solyc02g072020.3.1
OG0009042	PHT90291.1	Solyc02g072030.1.1
OG0009043	PHT90289.1	Solyc02g072060.3.1
OG0009044	PHT90287.1	Solyc02g072070.4.1
OG0009045	PHT90286.1	Solyc02g072080.1.1
OG0009046	PHT90285.1	Solyc02g072090.2.1
OG0009047	PHT90284.1	Solyc02g072100.3.1
OG0009048	PHT90282.1	Solyc02g072105.1.1
OG0009049	PHT90281.1	Solyc02g072120.3.1
OG0009050	PHT90279.1	Solyc02g072140.1.1
OG0009051	PHT90275.1	Solyc02g072160.4.1
OG0009052	PHT90273.1	Solyc02g072190.4.1
OG0009053	PHT90269.1	Solyc02g072240.3.1
OG0009054	PHT90267.1	Solyc02g072260.4.1
OG0009055	PHT90266.1	Solyc02g072270.3.1
OG0009056	PHT90256.1	Solyc02g072310.3.1
OG0009057	PHT90255.1	Solyc02g072330.3.1
OG0009060	PHT90253.1	Solyc02g072370.1.1
OG0009061	PHT90248.1	Solyc02g072400.1.1
OG0009062	PHT90243.1	Solyc02g072470.4.1
OG0009063	PHT90241.1	Solyc02g072490.3.1
OG0009064	PHT90240.1	Solyc02g072500.3.1
OG0009065	PHT90238.1	Solyc02g072520.3.1
OG0009066	PHT90237.1	Solyc02g072530.3.1
OG0009067	PHT90235.1	Solyc02g072540.3.1
OG0009068	PHT90234.1	Solyc02g072550.1.1
OG0009069	PHT90426.1	Solyc02g073570.1.1
OG0009070	PHT90418.1	Solyc02g076670.3.1
OG0009071	PHT90417.1	Solyc02g076680.3.1
OG0009072	PHT90416.1	Solyc02g076690.3.1
OG0009073	PHT90414.1	Solyc02g076700.1.1
OG0009074	PHT90413.1	Solyc02g076710.3.1
OG0009075	PHT90410.1	Solyc02g076750.3.1
OG0009077	PHT90407.1	Solyc02g076770.1.1
OG0009078	PHT90406.1	Solyc02g076780.3.1
OG0009079	PHT90405.1	Solyc02g076810.4.1
OG0009080	PHT90404.1	Solyc02g076820.4.1
OG0009081	PHT90403.1	Solyc02g076830.1.1
OG0009082	PHT90401.1	Solyc02g076840.3.1
OG0009083	PHT90400.1	Solyc02g076850.2.1
OG0009084	PHT90398.1	Solyc02g076860.3.1
OG0009085	PHT90396.1	Solyc02g076880.4.1
OG0009086	PHT90395.1	Solyc02g076890.1.1
OG0009087	PHT90394.1	Solyc02g076900.4.1
OG0009088	PHT90393.1	Solyc02g076910.3.1
OG0009089	PHT90392.1	Solyc02g076920.3.1
OG0009090	PHT90391.1	Solyc02g076930.2.1
OG0009091	PHT90389.1	Solyc02g076950.2.1
OG0009092	PHT95712.1	Solyc02g077050.3.1
OG0009093	PHT95709.1	Solyc02g077090.4.1
OG0009094	PHT89950.1	Solyc02g077210.1.1
OG0009095	PHT89952.1	Solyc02g077220.3.1
OG0009096	PHT89953.1	Solyc02g077230.3.1
OG0009097	PHT89956.1	Solyc02g077260.3.1
OG0009098	PHT89958.1	Solyc02g077280.4.1
OG0009099	PHT89959.1	Solyc02g077290.2.1
OG0009100	PHT89960.1	Solyc02g077300.2.1
OG0009101	PHT89961.1	Solyc02g077310.4.1
OG0009102	PHT89962.1	Solyc02g077330.3.1
OG0009103	PHT89965.1	Solyc02g077360.1.1
OG0009104	PHT89966.1	Solyc02g077370.1.1
OG0009105	PHT89967.1	Solyc02g077380.2.1
OG0009106	PHT89969.1	Solyc02g077390.2.1
OG0009107	PHT89971.1	Solyc02g077400.4.1
OG0009108	PHT89974.1	Solyc02g077410.3.1
OG0009109	PHT89978.1	Solyc02g077440.3.1
OG0009110	PHT89980.1	Solyc02g077470.4.1
OG0009111	PHT89982.1	Solyc02g077490.3.1
OG0009112	PHT89988.1	Solyc02g077540.4.1
OG0009113	PHT89989.1	Solyc02g077550.4.1
OG0009114	PHT89990.1	Solyc02g077560.3.1
OG0009115	PHT89991.1	Solyc02g077570.3.1
OG0009116	PHT90491.1	Solyc02g077590.1.1
OG0009117	PHT90489.1	Solyc02g077610.3.1
OG0009118	PHT90487.1	Solyc02g077640.1.1
